freq_mhz,field_corr_dbuvm,mode
30.0,19.158425094393248,Standby
30.048828125,22.55042509439325,Standby
30.09765625,22.710425094393248,Standby
30.146484375,22.96842509439325,Standby
30.1953125,22.857425094393246,Standby
30.244140625,23.30442509439325,Standby
30.29296875,23.171425094393246,Standby
30.341796875,23.451425094393247,Standby
30.390625,23.436425094393247,Standby
30.439453125,23.49542509439325,Standby
30.48828125,23.680425094393247,Standby
30.537109375,23.74642509439325,Standby
30.5859375,24.12642509439325,Standby
30.634765625,24.17942509439325,Standby
30.68359375,24.287425094393246,Standby
30.732421875,24.546425094393246,Standby
30.78125,24.439425094393247,Standby
30.830078125,24.899425094393248,Standby
30.87890625,24.88342509439325,Standby
30.927734375,25.10342509439325,Standby
30.9765625,25.250425094393247,Standby
31.025390625,25.463425094393248,Standby
31.07421875,25.62742509439325,Standby
31.123046875,25.470425094393246,Standby
31.171875,25.85042509439325,Standby
31.220703125,25.73942509439325,Standby
31.26953125,25.842425094393246,Standby
31.318359375,26.23042509439325,Standby
31.3671875,26.10942509439325,Standby
31.416015625,26.49542509439325,Standby
31.46484375,26.229425094393246,Standby
31.513671875,26.44442509439325,Standby
31.5625,26.50542509439325,Standby
31.611328125,26.582425094393248,Standby
31.66015625,26.832425094393248,Standby
31.708984375,26.558425094393247,Standby
31.7578125,26.824425094393245,Standby
31.806640625,26.48742509439325,Standby
31.85546875,26.668425094393246,Standby
31.904296875,26.674425094393246,Standby
31.953125,27.674425094393246,Standby
32.001953125,28.632425094393252,Standby
32.05078125,27.55742509439325,Standby
32.099609375,26.591425094393248,Standby
32.1484375,26.26742509439325,Standby
32.197265625,26.238425094393246,Standby
32.24609375,26.168425094393246,Standby
32.294921875,26.03942509439325,Standby
32.34375,26.23442509439325,Standby
32.392578125,26.06642509439325,Standby
32.44140625,26.144425094393245,Standby
32.490234375,26.125425094393247,Standby
32.5390625,26.42542509439325,Standby
32.587890625,26.91142509439325,Standby
32.63671875,27.518425094393248,Standby
32.685546875,27.30642509439325,Standby
32.734375,26.329425094393248,Standby
32.783203125,26.220425094393246,Standby
